cust_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type,year,month,first_tx,cohort_month,plan_id,billing_month,is_churn,active_month
5993,initial,2022-12-01,BASIC,53.0,Female,18-24,Sweden,facebook,2022,2022-12,2022-12-01,2022-12,1,2022-12-01,False,2022-12
5994,initial,2021-04-01,MAX,109.0,Other,55-65,Sweden,facebook,2021,2021-04,2021-04-01,2021-04,2,2021-04-01,False,2021-04
5994,reduction,2021-09-01,PRO,75.0,Other,55-65,Sweden,facebook,2021,2021-09,2021-04-01,2021-04,3,2021-09-01,False,2021-09
5995,initial,2020-06-01,PRO,65.0,Male,25-34,Sweden,unknown,2020,2020-06,2020-06-01,2020-06,3,2020-06-01,False,2020-06
5995,upgrade,2022-01-01,MAX,119.0,Male,25-34,Sweden,unknown,2022,2022-01,2020-06-01,2020-06,2,2022-01-01,False,2022-01
5996,initial,2022-10-01,BASIC,53.0,Female,45-54,Finland,facebook,2022,2022-10,2022-10-01,2022-10,1,2022-10-01,False,2022-10
5997,initial,2022-08-01,BASIC,53.0,Female,18-24,Finland,facebook,2022,2022-08,2022-08-01,2022-08,1,2022-08-01,False,2022-08
5997,upgrade,2022-11-01,PRO,85.0,Female,18-24,Finland,facebook,2022,2022-11,2022-08-01,2022-08,3,2022-11-01,False,2022-11
5998,initial,2021-08-01,PRO,75.0,Female,55-65,Sweden,google ads,2021,2021-08,2021-08-01,2021-08,3,2021-08-01,False,2021-08
5998,reduction,2022-06-01,BASIC,53.0,Female,55-65,Sweden,google ads,2022,2022-06,2021-08-01,2021-08,1,2022-06-01,False,2022-06
5999,initial,2020-03-01,PRO,65.0,Other,18-24,Denmark,google ads,2020,2020-03,2020-03-01,2020-03,3,2020-03-01,False,2020-03
5999,upgrade,2021-03-01,MAX,109.0,Other,18-24,Denmark,google ads,2021,2021-03,2020-03-01,2020-03,2,2021-03-01,False,2021-03
5999,churn,2021-11-01,MAX,109.0,Other,18-24,Denmark,google ads,2021,2021-11,2020-03-01,2020-03,2,2021-11-01,False,2021-11
6000,initial,2022-12-01,PRO,85.0,Female,35-44,Sweden,unknown,2022,2022-12,2022-12-01,2022-12,3,2022-12-01,False,2022-12
6001,initial,2021-11-01,BASIC,43.0,Male,35-44,Finland,paid search,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
6002,initial,2022-11-01,PRO,85.0,Female,55-65,Sweden,facebook,2022,2022-11,2022-11-01,2022-11,3,2022-11-01,False,2022-11
6003,initial,2021-01-01,MAX,109.0,Female,18-24,Sweden,bing,2021,2021-01,2021-01-01,2021-01,2,2021-01-01,False,2021-01
6003,reduction,2022-01-01,BASIC,53.0,Female,18-24,Sweden,bing,2022,2022-01,2021-01-01,2021-01,1,2022-01-01,False,2022-01
6004,initial,2021-02-01,BASIC,43.0,Female,45-54,Denmark,bing,2021,2021-02,2021-02-01,2021-02,1,2021-02-01,False,2021-02
6004,upgrade,2022-11-01,MAX,119.0,Female,45-54,Denmark,bing,2022,2022-11,2021-02-01,2021-02,2,2022-11-01,False,2022-11
6005,initial,2020-12-01,BASIC,33.0,Female,45-54,Sweden,unknown,2020,2020-12,2020-12-01,2020-12,1,2020-12-01,False,2020-12
6005,upgrade,2022-02-01,PRO,85.0,Female,45-54,Sweden,unknown,2022,2022-02,2020-12-01,2020-12,3,2022-02-01,False,2022-02
6005,churn,2022-06-01,PRO,85.0,Female,45-54,Sweden,unknown,2022,2022-06,2020-12-01,2020-12,3,2022-06-01,False,2022-06
6006,initial,2021-11-01,BASIC,43.0,Male,18-24,Sweden,google ads,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
6006,churn,2022-05-01,BASIC,53.0,Male,18-24,Sweden,google ads,2022,2022-05,2021-11-01,2021-11,1,2022-05-01,False,2022-05
6007,initial,2022-07-01,PRO,85.0,Female,45-54,Denmark,facebook,2022,2022-07,2022-07-01,2022-07,3,2022-07-01,False,2022-07
6008,initial,2021-10-01,BASIC,43.0,Male,25-34,Sweden,google ads,2021,2021-10,2021-10-01,2021-10,1,2021-10-01,False,2021-10
6009,initial,2020-08-01,BASIC,33.0,Male,25-34,Sweden,facebook,2020,2020-08,2020-08-01,2020-08,1,2020-08-01,False,2020-08
6009,upgrade,2022-08-01,PRO,85.0,Male,25-34,Sweden,facebook,2022,2022-08,2020-08-01,2020-08,3,2022-08-01,False,2022-08
6010,initial,2020-08-01,MAX,99.0,Other,55-65,Sweden,google ads,2020,2020-08,2020-08-01,2020-08,2,2020-08-01,False,2020-08
6010,reduction,2022-02-01,PRO,85.0,Other,55-65,Sweden,google ads,2022,2022-02,2020-08-01,2020-08,3,2022-02-01,False,2022-02
6011,initial,2021-11-01,BASIC,43.0,Female,25-34,Norway,unknown,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
6012,initial,2021-05-01,MAX,109.0,Female,55-65,Norway,google ads,2021,2021-05,2021-05-01,2021-05,2,2021-05-01,False,2021-05
6012,reduction,2022-11-01,BASIC,53.0,Female,55-65,Norway,google ads,2022,2022-11,2021-05-01,2021-05,1,2022-11-01,False,2022-11
6013,initial,2022-09-01,PRO,85.0,Female,18-24,Denmark,organic search,2022,2022-09,2022-09-01,2022-09,3,2022-09-01,False,2022-09
6014,initial,2022-08-01,BASIC,53.0,Female,18-24,Sweden,facebook,2022,2022-08,2022-08-01,2022-08,1,2022-08-01,False,2022-08
6015,initial,2021-09-01,PRO,75.0,Female,45-54,Norway,facebook,2021,2021-09,2021-09-01,2021-09,3,2021-09-01,False,2021-09
6015,upgrade,2022-09-01,MAX,119.0,Female,45-54,Norway,facebook,2022,2022-09,2021-09-01,2021-09,2,2022-09-01,False,2022-09
6016,initial,2020-02-01,BASIC,33.0,Male,35-44,Sweden,facebook,2020,2020-02,2020-02-01,2020-02,1,2020-02-01,False,2020-02
6016,upgrade,2022-02-01,MAX,119.0,Male,35-44,Sweden,facebook,2022,2022-02,2020-02-01,2020-02,2,2022-02-01,False,2022-02
6017,initial,2021-09-01,PRO,75.0,Female,25-34,Sweden,google ads,2021,2021-09,2021-09-01,2021-09,3,2021-09-01,False,2021-09
6017,churn,2022-06-01,PRO,85.0,Female,25-34,Sweden,google ads,2022,2022-06,2021-09-01,2021-09,3,2022-06-01,False,2022-06
6018,initial,2021-08-01,PRO,75.0,Male,18-24,Norway,facebook,2021,2021-08,2021-08-01,2021-08,3,2021-08-01,False,2021-08
6018,upgrade,2022-07-01,MAX,119.0,Male,18-24,Norway,facebook,2022,2022-07,2021-08-01,2021-08,2,2022-07-01,False,2022-07
6019,initial,2021-10-01,BASIC,43.0,Male,35-44,Norway,organic search,2021,2021-10,2021-10-01,2021-10,1,2021-10-01,False,2021-10
6020,initial,2021-07-01,PRO,75.0,Female,35-44,Sweden,google ads,2021,2021-07,2021-07-01,2021-07,3,2021-07-01,False,2021-07
6020,upgrade,2021-11-01,MAX,109.0,Female,35-44,Sweden,google ads,2021,2021-11,2021-07-01,2021-07,2,2021-11-01,False,2021-11
6021,initial,2020-05-01,PRO,65.0,Female,25-34,Sweden,google ads,2020,2020-05,2020-05-01,2020-05,3,2020-05-01,False,2020-05
6021,upgrade,2022-04-01,MAX,119.0,Female,25-34,Sweden,google ads,2022,2022-04,2020-05-01,2020-05,2,2022-04-01,False,2022-04
6022,initial,2022-12-01,PRO,85.0,Female,18-24,Norway,organic search,2022,2022-12,2022-12-01,2022-12,3,2022-12-01,False,2022-12
6023,initial,2021-01-01,BASIC,43.0,Female,18-24,Norway,facebook,2021,2021-01,2021-01-01,2021-01,1,2021-01-01,False,2021-01
6024,initial,2021-06-01,MAX,109.0,Female,35-44,Finland,tv,2021,2021-06,2021-06-01,2021-06,2,2021-06-01,False,2021-06
6024,reduction,2022-11-01,PRO,85.0,Female,35-44,Finland,tv,2022,2022-11,2021-06-01,2021-06,3,2022-11-01,False,2022-11
6025,initial,2020-11-01,MAX,99.0,Female,55-65,Sweden,google ads,2020,2020-11,2020-11-01,2020-11,2,2020-11-01,False,2020-11
6025,reduction,2021-08-01,BASIC,43.0,Female,55-65,Sweden,google ads,2021,2021-08,2020-11-01,2020-11,1,2021-08-01,False,2021-08
6026,initial,2020-10-01,MAX,99.0,Other,18-24,Sweden,paid search,2020,2020-10,2020-10-01,2020-10,2,2020-10-01,False,2020-10
6026,reduction,2021-12-01,PRO,75.0,Other,18-24,Sweden,paid search,2021,2021-12,2020-10-01,2020-10,3,2021-12-01,False,2021-12
6027,initial,2021-02-01,MAX,109.0,Female,35-44,Denmark,paid search,2021,2021-02,2021-02-01,2021-02,2,2021-02-01,False,2021-02
6027,reduction,2021-12-01,BASIC,43.0,Female,35-44,Denmark,paid search,2021,2021-12,2021-02-01,2021-02,1,2021-12-01,False,2021-12
6027,churn,2022-08-01,BASIC,53.0,Female,35-44,Denmark,paid search,2022,2022-08,2021-02-01,2021-02,1,2022-08-01,False,2022-08
6028,initial,2020-03-01,PRO,65.0,Male,18-24,Sweden,google ads,2020,2020-03,2020-03-01,2020-03,3,2020-03-01,False,2020-03
6028,upgrade,2020-12-01,MAX,99.0,Male,18-24,Sweden,google ads,2020,2020-12,2020-03-01,2020-03,2,2020-12-01,False,2020-12
6028,churn,2021-11-01,MAX,109.0,Male,18-24,Sweden,google ads,2021,2021-11,2020-03-01,2020-03,2,2021-11-01,False,2021-11
6029,initial,2020-04-01,PRO,65.0,Male,35-44,Denmark,google ads,2020,2020-04,2020-04-01,2020-04,3,2020-04-01,False,2020-04
6029,upgrade,2021-04-01,MAX,109.0,Male,35-44,Denmark,google ads,2021,2021-04,2020-04-01,2020-04,2,2021-04-01,False,2021-04
6029,churn,2021-05-01,PRO,75.0,Male,35-44,Denmark,google ads,2021,2021-05,2020-04-01,2020-04,3,2021-05-01,False,2021-05
6030,initial,2022-01-01,MAX,119.0,Female,18-24,Sweden,google ads,2022,2022-01,2022-01-01,2022-01,2,2022-01-01,False,2022-01
6031,initial,2021-05-01,BASIC,43.0,Male,35-44,Sweden,paid search,2021,2021-05,2021-05-01,2021-05,1,2021-05-01,False,2021-05
6031,upgrade,2022-11-01,PRO,85.0,Male,35-44,Sweden,paid search,2022,2022-11,2021-05-01,2021-05,3,2022-11-01,False,2022-11
6032,initial,2021-10-01,BASIC,43.0,Female,35-44,Sweden,paid search,2021,2021-10,2021-10-01,2021-10,1,2021-10-01,False,2021-10
6032,upgrade,2022-02-01,PRO,85.0,Female,35-44,Sweden,paid search,2022,2022-02,2021-10-01,2021-10,3,2022-02-01,False,2022-02
6033,initial,2020-12-01,BASIC,33.0,Female,18-24,Sweden,google ads,2020,2020-12,2020-12-01,2020-12,1,2020-12-01,False,2020-12
6033,upgrade,2022-10-01,MAX,119.0,Female,18-24,Sweden,google ads,2022,2022-10,2020-12-01,2020-12,2,2022-10-01,False,2022-10
6034,initial,2020-09-01,BASIC,33.0,Female,45-54,Denmark,google ads,2020,2020-09,2020-09-01,2020-09,1,2020-09-01,False,2020-09
6034,upgrade,2021-01-01,PRO,75.0,Female,45-54,Denmark,google ads,2021,2021-01,2020-09-01,2020-09,3,2021-01-01,False,2021-01
6034,churn,2021-01-01,BASIC,43.0,Female,45-54,Denmark,google ads,2021,2021-01,2020-09-01,2020-09,1,2021-01-01,False,2021-01
6035,initial,2021-04-01,BASIC,43.0,Male,35-44,Denmark,facebook,2021,2021-04,2021-04-01,2021-04,1,2021-04-01,False,2021-04
6035,churn,2022-01-01,BASIC,53.0,Male,35-44,Denmark,facebook,2022,2022-01,2021-04-01,2021-04,1,2022-01-01,False,2022-01
6036,initial,2020-06-01,PRO,65.0,Male,18-24,Finland,paid search,2020,2020-06,2020-06-01,2020-06,3,2020-06-01,False,2020-06
6036,upgrade,2021-06-01,MAX,109.0,Male,18-24,Finland,paid search,2021,2021-06,2020-06-01,2020-06,2,2021-06-01,False,2021-06
6037,initial,2021-02-01,MAX,109.0,Female,45-54,Finland,google ads,2021,2021-02,2021-02-01,2021-02,2,2021-02-01,False,2021-02
6037,reduction,2022-10-01,BASIC,53.0,Female,45-54,Finland,google ads,2022,2022-10,2021-02-01,2021-02,1,2022-10-01,False,2022-10
6038,initial,2021-07-01,MAX,109.0,Other,45-54,Sweden,facebook,2021,2021-07,2021-07-01,2021-07,2,2021-07-01,False,2021-07
6038,reduction,2021-08-01,PRO,75.0,Other,45-54,Sweden,facebook,2021,2021-08,2021-07-01,2021-07,3,2021-08-01,False,2021-08
6039,initial,2022-06-01,PRO,85.0,Female,55-65,Sweden,display,2022,2022-06,2022-06-01,2022-06,3,2022-06-01,False,2022-06
6040,initial,2022-01-01,MAX,119.0,Female,25-34,Finland,organic search,2022,2022-01,2022-01-01,2022-01,2,2022-01-01,False,2022-01
6040,reduction,2022-07-01,BASIC,53.0,Female,25-34,Finland,organic search,2022,2022-07,2022-01-01,2022-01,1,2022-07-01,False,2022-07
6041,initial,2021-05-01,MAX,109.0,Male,18-24,Sweden,paid search,2021,2021-05,2021-05-01,2021-05,2,2021-05-01,False,2021-05
6041,reduction,2021-08-01,PRO,75.0,Male,18-24,Sweden,paid search,2021,2021-08,2021-05-01,2021-05,3,2021-08-01,False,2021-08
6042,initial,2020-09-01,PRO,65.0,Female,35-44,Sweden,facebook,2020,2020-09,2020-09-01,2020-09,3,2020-09-01,False,2020-09
6042,upgrade,2021-08-01,MAX,109.0,Female,35-44,Sweden,facebook,2021,2021-08,2020-09-01,2020-09,2,2021-08-01,False,2021-08
6043,initial,2022-02-01,MAX,119.0,Male,55-65,Finland,organic search,2022,2022-02,2022-02-01,2022-02,2,2022-02-01,False,2022-02
6044,initial,2021-04-01,PRO,75.0,Male,18-24,Denmark,organic search,2021,2021-04,2021-04-01,2021-04,3,2021-04-01,False,2021-04
6044,upgrade,2021-12-01,MAX,109.0,Male,18-24,Denmark,organic search,2021,2021-12,2021-04-01,2021-04,2,2021-12-01,False,2021-12
6044,churn,2022-04-01,MAX,119.0,Male,18-24,Denmark,organic search,2022,2022-04,2021-04-01,2021-04,2,2022-04-01,False,2022-04
6044,churn,2022-08-01,MAX,119.0,Male,18-24,Denmark,organic search,2022,2022-08,2021-04-01,2021-04,2,2022-08-01,False,2022-08
6045,initial,2022-07-01,BASIC,53.0,Female,18-24,Denmark,organic search,2022,2022-07,2022-07-01,2022-07,1,2022-07-01,False,2022-07
6046,initial,2021-12-01,MAX,109.0,Female,55-65,Denmark,facebook,2021,2021-12,2021-12-01,2021-12,2,2021-12-01,False,2021-12
6047,initial,2022-01-01,BASIC,53.0,Male,18-24,Sweden,facebook,2022,2022-01,2022-01-01,2022-01,1,2022-01-01,False,2022-01
6048,initial,2022-12-01,PRO,85.0,Male,55-65,Finland,google ads,2022,2022-12,2022-12-01,2022-12,3,2022-12-01,False,2022-12
6049,initial,2021-06-01,BASIC,43.0,Female,35-44,Denmark,facebook,2021,2021-06,2021-06-01,2021-06,1,2021-06-01,False,2021-06
6050,initial,2020-03-01,PRO,65.0,Male,55-65,Sweden,organic search,2020,2020-03,2020-03-01,2020-03,3,2020-03-01,False,2020-03
6050,upgrade,2021-03-01,MAX,109.0,Male,55-65,Sweden,organic search,2021,2021-03,2020-03-01,2020-03,2,2021-03-01,False,2021-03
6051,initial,2021-12-01,BASIC,43.0,Male,45-54,Sweden,google ads,2021,2021-12,2021-12-01,2021-12,1,2021-12-01,False,2021-12
6052,initial,2021-06-01,PRO,75.0,Female,45-54,Norway,paid search,2021,2021-06,2021-06-01,2021-06,3,2021-06-01,False,2021-06
6052,upgrade,2022-07-01,MAX,119.0,Female,45-54,Norway,paid search,2022,2022-07,2021-06-01,2021-06,2,2022-07-01,False,2022-07
6053,initial,2022-04-01,BASIC,53.0,Male,35-44,Denmark,organic search,2022,2022-04,2022-04-01,2022-04,1,2022-04-01,False,2022-04
6053,upgrade,2022-09-01,PRO,85.0,Male,35-44,Denmark,organic search,2022,2022-09,2022-04-01,2022-04,3,2022-09-01,False,2022-09
6054,initial,2020-07-01,BASIC,33.0,Female,25-34,Sweden,google ads,2020,2020-07,2020-07-01,2020-07,1,2020-07-01,False,2020-07
6054,upgrade,2021-11-01,MAX,109.0,Female,25-34,Sweden,google ads,2021,2021-11,2020-07-01,2020-07,2,2021-11-01,False,2021-11
6055,initial,2022-02-01,PRO,85.0,Female,35-44,Finland,paid search,2022,2022-02,2022-02-01,2022-02,3,2022-02-01,False,2022-02
6056,initial,2020-05-01,BASIC,33.0,Female,25-34,Denmark,display,2020,2020-05,2020-05-01,2020-05,1,2020-05-01,False,2020-05
6056,churn,2021-03-01,BASIC,43.0,Female,25-34,Denmark,display,2021,2021-03,2020-05-01,2020-05,1,2021-03-01,False,2021-03
6057,initial,2021-12-01,MAX,109.0,Male,18-24,Sweden,facebook,2021,2021-12,2021-12-01,2021-12,2,2021-12-01,False,2021-12
6057,reduction,2022-11-01,PRO,85.0,Male,18-24,Sweden,facebook,2022,2022-11,2021-12-01,2021-12,3,2022-11-01,False,2022-11
6058,initial,2022-07-01,BASIC,53.0,Female,25-34,Norway,google ads,2022,2022-07,2022-07-01,2022-07,1,2022-07-01,False,2022-07
6059,initial,2020-10-01,MAX,99.0,Female,25-34,Denmark,facebook,2020,2020-10,2020-10-01,2020-10,2,2020-10-01,False,2020-10
6059,reduction,2022-03-01,PRO,85.0,Female,25-34,Denmark,facebook,2022,2022-03,2020-10-01,2020-10,3,2022-03-01,False,2022-03
6060,initial,2022-12-01,PRO,85.0,Female,18-24,Sweden,unknown,2022,2022-12,2022-12-01,2022-12,3,2022-12-01,False,2022-12
6061,initial,2022-01-01,MAX,119.0,Male,25-34,Finland,google ads,2022,2022-01,2022-01-01,2022-01,2,2022-01-01,False,2022-01
6062,initial,2022-08-01,PRO,85.0,Female,18-24,Sweden,facebook,2022,2022-08,2022-08-01,2022-08,3,2022-08-01,False,2022-08
6062,reduction,2022-11-01,BASIC,53.0,Female,18-24,Sweden,facebook,2022,2022-11,2022-08-01,2022-08,1,2022-11-01,False,2022-11
6063,initial,2021-04-01,PRO,75.0,Male,18-24,Norway,google ads,2021,2021-04,2021-04-01,2021-04,3,2021-04-01,False,2021-04
6063,reduction,2021-06-01,BASIC,43.0,Male,18-24,Norway,google ads,2021,2021-06,2021-04-01,2021-04,1,2021-06-01,False,2021-06
6064,initial,2021-10-01,BASIC,43.0,Male,18-24,Sweden,google ads,2021,2021-10,2021-10-01,2021-10,1,2021-10-01,False,2021-10
6065,initial,2022-05-01,MAX,119.0,Female,55-65,Norway,facebook,2022,2022-05,2022-05-01,2022-05,2,2022-05-01,False,2022-05
6066,initial,2021-12-01,BASIC,43.0,Male,18-24,Sweden,facebook,2021,2021-12,2021-12-01,2021-12,1,2021-12-01,False,2021-12
6067,initial,2021-08-01,MAX,109.0,Female,35-44,Sweden,google ads,2021,2021-08,2021-08-01,2021-08,2,2021-08-01,False,2021-08
6068,initial,2020-01-01,PRO,65.0,Female,35-44,Sweden,google ads,2020,2020-01,2020-01-01,2020-01,3,2020-01-01,False,2020-01
6068,upgrade,2022-05-01,MAX,119.0,Female,35-44,Sweden,google ads,2022,2022-05,2020-01-01,2020-01,2,2022-05-01,False,2022-05
6069,initial,2020-10-01,PRO,65.0,Female,45-54,Sweden,google ads,2020,2020-10,2020-10-01,2020-10,3,2020-10-01,False,2020-10
6069,upgrade,2021-12-01,MAX,109.0,Female,45-54,Sweden,google ads,2021,2021-12,2020-10-01,2020-10,2,2021-12-01,False,2021-12
6070,initial,2021-03-01,PRO,75.0,Male,45-54,Norway,google ads,2021,2021-03,2021-03-01,2021-03,3,2021-03-01,False,2021-03
6070,upgrade,2021-09-01,MAX,109.0,Male,45-54,Norway,google ads,2021,2021-09,2021-03-01,2021-03,2,2021-09-01,False,2021-09
6071,initial,2022-08-01,MAX,119.0,Female,35-44,Sweden,facebook,2022,2022-08,2022-08-01,2022-08,2,2022-08-01,False,2022-08
6072,initial,2020-08-01,MAX,99.0,Female,55-65,Norway,facebook,2020,2020-08,2020-08-01,2020-08,2,2020-08-01,False,2020-08
6072,reduction,2021-12-01,PRO,75.0,Female,55-65,Norway,facebook,2021,2021-12,2020-08-01,2020-08,3,2021-12-01,False,2021-12
6073,initial,2021-06-01,PRO,75.0,Male,18-24,Sweden,google ads,2021,2021-06,2021-06-01,2021-06,3,2021-06-01,False,2021-06
6073,upgrade,2022-04-01,MAX,119.0,Male,18-24,Sweden,google ads,2022,2022-04,2021-06-01,2021-06,2,2022-04-01,False,2022-04
6074,initial,2021-02-01,BASIC,43.0,Male,55-65,Norway,google ads,2021,2021-02,2021-02-01,2021-02,1,2021-02-01,False,2021-02
6074,upgrade,2021-12-01,MAX,109.0,Male,55-65,Norway,google ads,2021,2021-12,2021-02-01,2021-02,2,2021-12-01,False,2021-12
6075,initial,2021-03-01,PRO,75.0,Female,18-24,Finland,google ads,2021,2021-03,2021-03-01,2021-03,3,2021-03-01,False,2021-03
6075,upgrade,2022-04-01,MAX,119.0,Female,18-24,Finland,google ads,2022,2022-04,2021-03-01,2021-03,2,2022-04-01,False,2022-04
6076,initial,2021-08-01,PRO,75.0,Female,45-54,Sweden,paid search,2021,2021-08,2021-08-01,2021-08,3,2021-08-01,False,2021-08
6076,reduction,2022-01-01,BASIC,53.0,Female,45-54,Sweden,paid search,2022,2022-01,2021-08-01,2021-08,1,2022-01-01,False,2022-01
6077,initial,2020-08-01,MAX,99.0,Male,25-34,Sweden,google ads,2020,2020-08,2020-08-01,2020-08,2,2020-08-01,False,2020-08
6077,reduction,2020-11-01,PRO,65.0,Male,25-34,Sweden,google ads,2020,2020-11,2020-08-01,2020-08,3,2020-11-01,False,2020-11
6078,initial,2021-06-01,MAX,109.0,Male,45-54,Denmark,paid search,2021,2021-06,2021-06-01,2021-06,2,2021-06-01,False,2021-06
6078,reduction,2021-12-01,BASIC,43.0,Male,45-54,Denmark,paid search,2021,2021-12,2021-06-01,2021-06,1,2021-12-01,False,2021-12
6079,initial,2021-03-01,PRO,75.0,Female,25-34,Norway,paid search,2021,2021-03,2021-03-01,2021-03,3,2021-03-01,False,2021-03
6079,reduction,2022-07-01,BASIC,53.0,Female,25-34,Norway,paid search,2022,2022-07,2021-03-01,2021-03,1,2022-07-01,False,2022-07
6080,initial,2022-02-01,BASIC,53.0,Male,35-44,Finland,google ads,2022,2022-02,2022-02-01,2022-02,1,2022-02-01,False,2022-02
6080,churn,2022-07-01,BASIC,53.0,Male,35-44,Finland,google ads,2022,2022-07,2022-02-01,2022-02,1,2022-07-01,False,2022-07
6081,initial,2020-09-01,MAX,99.0,Female,35-44,Sweden,facebook,2020,2020-09,2020-09-01,2020-09,2,2020-09-01,False,2020-09
6081,reduction,2021-02-01,PRO,75.0,Female,35-44,Sweden,facebook,2021,2021-02,2020-09-01,2020-09,3,2021-02-01,False,2021-02
6082,initial,2020-07-01,PRO,65.0,Female,25-34,Sweden,google ads,2020,2020-07,2020-07-01,2020-07,3,2020-07-01,False,2020-07
6082,upgrade,2022-09-01,MAX,119.0,Female,25-34,Sweden,google ads,2022,2022-09,2020-07-01,2020-07,2,2022-09-01,False,2022-09
6083,initial,2021-01-01,PRO,75.0,Female,18-24,Sweden,organic search,2021,2021-01,2021-01-01,2021-01,3,2021-01-01,False,2021-01
6083,upgrade,2021-04-01,MAX,109.0,Female,18-24,Sweden,organic search,2021,2021-04,2021-01-01,2021-01,2,2021-04-01,False,2021-04
6084,initial,2022-12-01,BASIC,53.0,Female,35-44,Finland,facebook,2022,2022-12,2022-12-01,2022-12,1,2022-12-01,False,2022-12
6085,initial,2020-03-01,BASIC,33.0,Female,55-65,Sweden,facebook,2020,2020-03,2020-03-01,2020-03,1,2020-03-01,False,2020-03
6085,upgrade,2021-03-01,MAX,109.0,Female,55-65,Sweden,facebook,2021,2021-03,2020-03-01,2020-03,2,2021-03-01,False,2021-03
6086,initial,2020-06-01,BASIC,33.0,Male,25-34,Norway,facebook,2020,2020-06,2020-06-01,2020-06,1,2020-06-01,False,2020-06
6086,churn,2020-09-01,BASIC,33.0,Male,25-34,Norway,facebook,2020,2020-09,2020-06-01,2020-06,1,2020-09-01,False,2020-09
6087,initial,2020-12-01,MAX,99.0,Female,25-34,Sweden,google ads,2020,2020-12,2020-12-01,2020-12,2,2020-12-01,False,2020-12
6087,reduction,2021-04-01,BASIC,43.0,Female,25-34,Sweden,google ads,2021,2021-04,2020-12-01,2020-12,1,2021-04-01,False,2021-04
6088,initial,2021-05-01,BASIC,43.0,Other,45-54,Finland,google ads,2021,2021-05,2021-05-01,2021-05,1,2021-05-01,False,2021-05
6088,churn,2022-04-01,BASIC,53.0,Other,45-54,Finland,google ads,2022,2022-04,2021-05-01,2021-05,1,2022-04-01,False,2022-04
6089,initial,2021-01-01,BASIC,43.0,Female,18-24,Sweden,display,2021,2021-01,2021-01-01,2021-01,1,2021-01-01,False,2021-01
6090,initial,2020-05-01,BASIC,33.0,Female,18-24,Finland,facebook,2020,2020-05,2020-05-01,2020-05,1,2020-05-01,False,2020-05
6090,churn,2021-05-01,BASIC,43.0,Female,18-24,Finland,facebook,2021,2021-05,2020-05-01,2020-05,1,2021-05-01,False,2021-05
6091,initial,2022-03-01,BASIC,53.0,Female,18-24,Sweden,google ads,2022,2022-03,2022-03-01,2022-03,1,2022-03-01,False,2022-03
6092,initial,2022-09-01,BASIC,53.0,Female,18-24,Finland,organic search,2022,2022-09,2022-09-01,2022-09,1,2022-09-01,False,2022-09
6093,initial,2022-12-01,BASIC,53.0,Female,18-24,Norway,google ads,2022,2022-12,2022-12-01,2022-12,1,2022-12-01,False,2022-12
6094,initial,2021-09-01,BASIC,43.0,Female,25-34,Finland,display,2021,2021-09,2021-09-01,2021-09,1,2021-09-01,False,2021-09
6095,initial,2021-08-01,PRO,75.0,Male,18-24,Sweden,organic search,2021,2021-08,2021-08-01,2021-08,3,2021-08-01,False,2021-08
6095,reduction,2021-12-01,BASIC,43.0,Male,18-24,Sweden,organic search,2021,2021-12,2021-08-01,2021-08,1,2021-12-01,False,2021-12
